generation,max_fitness,mean_fitness,min_fitness
0,57.25379680945985,-3.321695337271285,-5.988961416889864
1,66.01103858311014,-0.3052180732139171,-6.202535517187923
2,74.9862848439572,-0.23016247746544527,-6.202535517187923
3,74.9862848439572,-0.20959099867035974,-6.202535517187923
4,74.9862848439572,0.018301555616935996,-6.202535517187923
5,74.9862848439572,0.017455179308691147,-6.202535517187923
6,74.9862848439572,0.01888316887545396,-6.202535517187923
7,74.9862848439572,0.01888316887545396,-6.202535517187923
8,74.9862848439572,0.01888316887545396,-6.202535517187923
9,74.9862848439572,0.01888316887545396,-6.202535517187923
10,74.9862848439572,0.01888316887545396,-6.202535517187923
11,74.9862848439572,0.01888316887545396,-6.202535517187923
12,74.9862848439572,0.01888316887545396,-6.202535517187923
13,74.9862848439572,0.01888316887545396,-6.202535517187923
14,74.9862848439572,0.01888316887545396,-6.202535517187923
15,74.9862848439572,0.01888316887545396,-6.202535517187923
16,74.9862848439572,3.755877273272622,-6.202535517187923
17,86.37289246928256,5.971622211379239,-6.059123195581797
18,86.49289246928255,20.624436819646107,-6.045005314036012
19,86.49289246928255,27.437801296859888,-5.988961416889864
20,86.79289246928256,39.413883739313135,-6.018593214496234
21,86.79289246928256,35.52271308308013,-6.20050917404269
22,86.79289246928256,36.49077446344359,-6.063785208687608
23,86.79289246928256,41.88021100655988,-6.040254711277414
24,86.79289246928256,35.92194904482644,-6.037870919922137
25,87.21289246928256,45.706061743936445,-6.0867747269123065
26,87.21289246928256,43.44087187391552,-5.988961416889864
27,87.63289246928257,50.43957593126717,-6.003887067106539
28,87.63289246928257,41.93114995504231,-6.008813185442595
29,87.63289246928257,49.83194658117454,-6.0473721790462776
30,87.63289246928257,49.258157616378696,-6.059123195581797
31,87.63289246928257,42.54413533823309,-6.063785208687608
32,87.63289246928257,53.78964173777273,-5.988961416889864
33,87.63289246928257,38.250981614129,-6.202535517187923
34,87.81289246928256,38.71740642398054,-5.988961416889864
35,87.81289246928256,40.29751664929031,-6.285998094508865
36,87.81289246928256,51.78404066507735,-5.993961427306569
37,87.87289246928256,50.936070397166766,-5.988961416889864
38,87.87289246928256,41.39671811922637,-6.0330862217988015
39,87.87289246928256,53.39067952226901,-6.089044875446846
40,87.87289246928256,50.92298683115459,-6.202535517187923
41,87.87289246928256,42.98355990116764,-5.752572638825633
42,88.05289246928257,50.42868383581404,-6.052089168924417
43,88.05289246928257,51.61755139093637,-5.752572638825633
44,88.05289246928257,44.158166963478635,-6.042632833682381
45,88.05289246928257,49.418319462178026,-6.202535517187923
46,88.05289246928257,48.27890637287628,-5.988961416889864
47,88.05289246928257,41.82884443133311,-6.07073772800249
48,88.05289246928257,43.28988172381998,-6.030685260261263
49,88.05289246928257,41.84128726387729,-5.983936280687191
