generation,max_fitness,mean_fitness,min_fitness
0,92.77402398497816,5.830630853492895,-6.0867747269123065
1,92.77402398497816,12.329703211850177,-6.8679744089702925
2,92.77402398497816,12.648699806181973,-6.736966958001855
3,92.77402398497816,13.489254719341659,-6.0867747269123065
4,92.77402398497816,15.158594451812752,-6.0867747269123065
5,92.77402398497816,16.00790693649848,-6.0867747269123065
6,92.77402398497816,16.00790693649848,-6.0867747269123065
7,92.77402398497816,16.00790693649848,-6.0867747269123065
8,92.77402398497816,16.00790693649848,-6.0867747269123065
9,92.77402398497816,16.00790693649848,-6.0867747269123065
10,92.77402398497816,16.00790693649848,-6.0867747269123065
11,92.77402398497816,16.00790693649848,-6.0867747269123065
12,92.77402398497816,16.00790693649848,-6.0867747269123065
13,92.77402398497816,16.00790693649848,-6.0867747269123065
14,92.77402398497816,16.00790693649848,-6.0867747269123065
15,92.77402398497816,16.00790693649848,-6.0867747269123065
16,92.77402398497816,21.16185971021353,-2.9677552789821084
17,92.77402398497816,36.680827758114944,-6.255750041753367
18,93.60627799644577,55.987023523375676,-3.74775527898211
19,93.60627799644577,52.15946874589837,-6.80128303447162
20,93.60627799644577,50.22132245702453,-6.670766320845874
21,93.60627799644577,54.59104431125196,-6.26530121273771
22,93.60627799644577,59.051998189203125,-6.79794041297493
23,93.60627799644577,60.58293371949707,-6.6240652277998935
24,93.60627799644577,64.1386913608514,-6.626717749249025
25,93.60627799644577,55.92422207971328,-6.784457062637643
26,93.60627799644577,60.58849534686651,-3.62775527898211
27,93.60627799644577,56.991450793334124,-6.606650186198215
28,93.60627799644577,52.56826205790039,-6.7464121285733745
29,93.60627799644577,60.63676217840579,-2.9677552789821084
30,93.60627799644577,52.41790829304535,-6.6240652277998935
31,93.60627799644577,59.41849975965923,-6.784457062637643
32,93.63173296930547,63.93287361834686,-6.650279048587422
33,93.63173296930547,62.75430438364619,-6.345636360828596
34,93.74951600496186,53.38791026897938,-6.626717749249025
35,93.74951600496186,60.66826683272101,-6.447755278982114
36,93.74951600496186,42.25411863254683,-6.536691597591305
37,93.74951600496186,63.10945449949519,-2.9677552789821084
38,93.74951600496186,61.64998184027708,-6.855408798609928
39,94.18624979919323,63.256136464239624,-6.113682179832232
40,94.18624979919323,64.6747902668426,-6.35088571671474
41,94.18624979919323,69.34900525178297,-2.9677552789821084
42,94.26482618476618,56.80951166036731,-6.70808408385307
43,94.26482618476618,66.9814742795675,-6.35088571671474
44,94.26482618476618,66.75973474885076,-6.1463292576688975
45,94.26482618476618,48.77989076544539,-2.9677552789821084
46,94.26482618476618,62.510173901799135,-6.0867747269123065
47,94.26482618476618,49.48815510953006,-6.091309882077698
48,94.26482618476618,55.27655111070837,-6.0867747269123065
49,94.26482618476618,56.173124128245945,-6.739336627357174
