generation,max_fitness,mean_fitness,min_fitness
0,75.2731522524128,1.812613962818177,-5.762051382780177
1,75.2731522524128,2.071070581875036,-6.059123195581797
2,75.2731522524128,3.361013485824288,-6.059123195581797
3,75.2731522524128,4.081665016178461,-6.059123195581797
4,75.2731522524128,4.004779051192406,-6.059123195581797
5,75.2731522524128,4.004779051192406,-6.059123195581797
6,75.2731522524128,4.004779051192406,-6.059123195581797
7,75.2731522524128,4.004779051192406,-6.059123195581797
8,75.2731522524128,4.004779051192406,-6.059123195581797
9,75.2731522524128,4.004779051192406,-6.059123195581797
10,75.2731522524128,4.004779051192406,-6.059123195581797
11,75.2731522524128,4.004779051192406,-6.059123195581797
12,75.2731522524128,4.004779051192406,-6.059123195581797
13,75.2731522524128,4.004779051192406,-6.059123195581797
14,75.2731522524128,4.004779051192406,-6.059123195581797
15,75.2731522524128,4.004779051192406,-6.059123195581797
16,75.2731522524128,7.583892574967096,-6.059123195581797
17,75.2731522524128,21.610229726505693,-5.752572638825633
18,75.77964417492167,26.435300217566052,-6.066108090103747
19,75.77964417492167,24.478857404485986,-5.961005339623274
20,75.77964417492167,29.656432848124826,-5.963579343618446
21,75.77964417492167,31.012014945010904,-5.75890177387728
22,75.77964417492167,33.43804796990127,-5.752572638825633
23,92.81833644349736,28.97223713084305,-5.749392985908253
24,92.87833644349736,36.08450594828478,-5.8289456176102075
25,92.87833644349736,27.7156531012072,-5.746203190540153
26,92.87833644349736,34.02759960065491,-5.805134968916488
27,92.87833644349736,35.47192660966183,-5.752572638825633
28,92.87833644349736,32.753162049854474,-5.746203190540153
29,92.87833644349736,43.94406475056894,-5.749392985908253
30,92.87833644349736,34.7156926283126,-5.8289456176102075
31,92.87833644349736,39.5522698268442,-6.0063531596017325
32,92.87833644349736,44.36779933818174,-6.192362489474872
33,92.87833644349736,45.55011027580794,-5.973809611869261
34,92.87833644349736,47.33953755522679,-6.045005314036012
35,92.87833644349736,44.44278588533071,-5.746203190540153
36,92.87833644349736,42.48028736387712,-5.8289456176102075
37,92.87833644349736,46.588921575989616,-5.746203190540153
38,92.87833644349736,38.82576377504408,-5.8289456176102075
39,92.87833644349736,38.81665009314861,-5.726847747587197
40,92.87833644349736,37.8603249276935,-5.746203190540153
41,92.87833644349736,33.36045081132994,-5.831882477283517
42,92.99833644349735,37.75659063170316,-6.037870919922137
43,92.99833644349735,46.328576706269494,-5.780743515792329
44,92.99833644349735,42.88273301984237,-5.762051382780177
45,92.99833644349735,43.55268741482003,-6.040254711277414
46,92.99833644349735,35.16324524909787,-6.052089168924417
47,92.99833644349735,48.67398494731211,-5.746203190540153
48,92.99833644349735,40.86527315183466,-6.19644412779452
49,92.99833644349735,40.56949591725606,-5.746203190540153
