generation,max_fitness,mean_fitness,min_fitness
0,88.86342770252082,11.223411256408811,-6.0867747269123065
1,88.86342770252082,11.400069559016112,-6.089044875446846
2,93.43936107665803,12.402211735364915,-6.089044875446846
3,93.43936107665803,11.933675067240765,-6.366470447731438
4,93.43936107665803,12.700956936655793,-6.089044875446846
5,93.43936107665803,13.833131978159441,-6.089044875446846
6,93.43936107665803,13.893472353773301,-6.089044875446846
7,93.43936107665803,14.38583953192958,-6.089044875446846
8,93.43936107665803,14.38583953192958,-6.089044875446846
9,93.43936107665803,14.38583953192958,-6.089044875446846
10,93.43936107665803,14.38583953192958,-6.089044875446846
11,93.43936107665803,14.38583953192958,-6.089044875446846
12,93.43936107665803,14.38583953192958,-6.089044875446846
13,93.43936107665803,14.38583953192958,-6.089044875446846
14,93.43936107665803,14.38583953192958,-6.089044875446846
15,93.43936107665803,14.38583953192958,-6.089044875446846
16,93.43936107665803,15.57496698349106,-6.089044875446846
17,93.43936107665803,21.87433520579497,-6.0867747269123065
18,93.43936107665803,37.0685923462596,-6.79794041297493
19,93.43936107665803,38.783562522599155,-6.0867747269123065
20,93.43936107665803,55.750394315505176,-3.8677552789821106
21,93.43936107665803,53.589161206005755,-6.329720905522696
22,93.43936107665803,57.02271527373867,-6.461468176353717
23,93.43936107665803,50.571181840072,-6.0867747269123065
24,93.43936107665803,49.51512511133557,-6.8679744089702925
25,93.43936107665803,56.022223326289954,-6.867755278982114
26,93.43936107665803,45.23627889029637,-6.6240652277998935
27,93.49402398497816,51.30081439166276,-6.45833828334479
28,93.85946500072771,53.67277157206494,-6.345636360828596
29,93.85946500072771,57.82256108491126,-2.9677552789821084
30,93.85946500072771,49.63881143162247,-6.0867747269123065
31,93.85946500072771,56.30074240845484,-6.0867747269123065
32,93.85946500072771,57.98554985023273,-6.0867747269123065
33,93.91825298494037,52.98254868914174,-2.9677552789821084
34,93.91825298494037,56.016755567334584,-6.20455776256869
35,93.91825298494037,54.414706787544986,-6.8679744089702925
36,93.98389959779558,55.5498148254199,-6.0867747269123065
37,93.98389959779558,45.025335035792885,-4.227755278982111
38,93.98389959779558,60.18875247269335,-6.626717749249025
39,93.98389959779558,51.96098358165423,-6.556778356158042
40,93.98389959779558,48.49413262722964,-6.171700597410915
41,94.14250462797223,56.85922640038898,-6.267755278982113
42,94.14250462797223,60.05787460582925,-2.9677552789821084
43,94.14250462797223,54.10922913935543,-3.8677552789821106
44,94.14250462797223,56.59026345566199,-6.1779441140506
45,94.14250462797223,69.72498005972288,-6.2878585601617845
46,94.14250462797223,58.986097892890285,-6.840546529288687
47,94.14250462797223,50.76918279436388,-6.171700597410915
48,94.14250462797223,52.582190308508764,-6.573680166960646
49,94.14250462797223,53.05018951288752,-6.476972362889683
