generation,max_fitness,mean_fitness,min_fitness
0,48.20394224923463,-0.19288982166648735,-5.8916442118257715
1,57.20394224923463,1.2136362065918815,-6.431331081933479
2,57.20394224923463,1.1701933318579145,-6.431331081933479
3,57.20394224923463,2.3472014847514164,-6.013715156042802
4,57.20394224923463,1.7090187623708633,-6.013715156042802
5,57.20394224923463,2.1732848721366875,-6.013715156042802
6,57.20394224923463,2.1732848721366875,-6.013715156042802
7,57.20394224923463,2.1732848721366875,-6.013715156042802
8,57.20394224923463,2.1732848721366875,-6.013715156042802
9,57.20394224923463,2.1732848721366875,-6.013715156042802
10,57.20394224923463,2.1732848721366875,-6.013715156042802
11,57.20394224923463,2.1732848721366875,-6.013715156042802
12,57.20394224923463,2.1732848721366875,-6.013715156042802
13,57.20394224923463,2.1732848721366875,-6.013715156042802
14,57.20394224923463,2.1732848721366875,-6.013715156042802
15,57.20394224923463,2.1732848721366875,-6.013715156042802
16,57.20394224923463,2.5289114513590647,-6.013715156042802
17,57.20394224923463,12.9074633186442,-5.834810737062605
18,91.49061166337202,18.308499552699978,-5.846438775057725
19,92.09061166337202,33.06234841120734,-5.796057750765372
20,92.09061166337202,42.32561898957229,-5.796057750765372
21,92.09061166337202,49.56150421485202,-6.013715156042802
22,92.64704041507838,58.32070084122755,-6.0063531596017325
23,92.69061166337202,51.83630872099158,-5.796057750765372
24,93.13214184093668,62.57074843635865,-5.796057750765372
25,93.13214184093668,62.4010315533696,-6.163314804034641
26,93.13214184093668,62.144794145267355,-5.796057750765372
27,93.13214184093668,54.8546774186822,-6.431331081933479
28,93.13214184093668,57.625898636196915,-6.42648845745769
29,93.13214184093668,64.2563063382888,-6.0063531596017325
30,93.13214184093668,67.09203080205724,-6.405228458030842
31,93.13214184093668,52.94893948970446,-5.796057750765372
32,93.13214184093668,59.49008968545772,-5.796057750765372
33,93.13214184093668,60.368911633646896,-5.796057750765372
34,93.13214184093668,54.01038083510645,-5.796057750765372
35,93.13214184093668,48.350805901396704,-6.432940092739179
36,93.13214184093668,54.78069558460828,-6.415096959171596
37,93.33616819497439,63.205601548065715,-5.796057750765372
38,93.33616819497439,67.86545852566132,-5.796057750765372
39,93.33616819497439,62.04207142370666,-6.415096959171596
40,93.33616819497439,57.03772020325292,-6.424869023905388
41,93.33616819497439,57.395062484638245,-6.434546518787453
42,93.33616819497439,64.06964038165947,-6.418364935936212
43,93.33616819497439,52.6340439794776,-6.415096959171596
44,93.47212383121041,65.81479886145048,-6.432940092739179
45,93.47212383121041,47.34722678420822,-5.953243334287785
46,93.47212383121041,44.203147270246156,-6.432940092739179
47,93.47212383121041,54.16363015536376,-6.434546518787453
48,93.47212383121041,52.10885486602156,-6.416732282512326
49,93.47212383121041,54.06879094744831,-6.434546518787453
