generation,max_fitness,mean_fitness,min_fitness
0,92.34869011792232,9.014607838671578,-2.9677552789821084
1,92.6921418409367,12.442416384336033,-6.0867747269123065
2,92.6921418409367,13.415093725575593,-6.3473892096560105
3,92.6921418409367,14.652315934747781,-6.0867747269123065
4,92.6921418409367,14.652315934747781,-6.0867747269123065
5,92.6921418409367,14.652315934747781,-6.0867747269123065
6,92.6921418409367,14.652315934747781,-6.0867747269123065
7,92.6921418409367,14.652315934747781,-6.0867747269123065
8,92.6921418409367,14.652315934747781,-6.0867747269123065
9,92.6921418409367,14.652315934747781,-6.0867747269123065
10,92.6921418409367,14.652315934747781,-6.0867747269123065
11,92.6921418409367,14.652315934747781,-6.0867747269123065
12,92.6921418409367,14.652315934747781,-6.0867747269123065
13,92.6921418409367,14.652315934747781,-6.0867747269123065
14,92.6921418409367,14.652315934747781,-6.0867747269123065
15,92.6921418409367,14.652315934747781,-6.0867747269123065
16,92.6921418409367,18.829799319995562,-6.0867747269123065
17,92.7521418409367,30.91029492780713,-6.0867747269123065
18,93.98341372532799,61.364204764068106,-3.4477552789821093
19,93.98341372532799,50.30783223207296,-6.899723107284872
20,93.98341372532799,53.737074131354774,-6.437751649736401
21,93.98341372532799,57.171229090451085,-6.687108607866515
22,93.98341372532799,64.08097772652626,-6.688354713946762
23,93.98341372532799,56.904954730494985,-2.847755278982108
24,93.98341372532799,51.87110755651468,-6.867755278982114
25,93.98341372532799,53.75509698758693,-6.814542897259958
26,94.00188534076949,59.32296343041847,-6.637258031284457
27,94.00188534076949,60.26346712097402,-6.148468295917647
28,94.00188534076949,42.84180123750905,-6.255750041753367
29,94.01599331292321,56.798383530385664,-6.246106765481563
30,94.01599331292321,43.90350503922181,-6.725033642166843
31,94.01599331292321,50.61054748700505,-3.207755278982109
32,94.01599331292321,38.10714549098042,-6.087755278982113
33,94.01599331292321,42.04288415657086,-5.067755278982114
34,94.01599331292321,36.30909385475144,-6.626717749249025
35,94.01599331292321,39.778390878593676,-6.762729506931879
36,94.01599331292321,45.54342156061359,-3.207755278982109
37,94.01599331292321,45.57619025898439,-6.369900982828227
38,94.01599331292321,52.44641718207838,-6.0867747269123065
39,94.01599331292321,43.57135107270476,-2.847755278982108
40,94.01599331292321,44.54024881798098,-3.0877552789821086
41,94.01599331292321,41.01761712982284,-6.8690144506657065
42,94.01599331292321,51.680404880768855,-6.0867747269123065
43,94.01599331292321,43.077809340797764,-6.398594934535208
44,94.01599331292321,46.33244750516346,-6.795705775173514
45,94.01599331292321,45.03323882004243,-6.087755278982113
46,94.01599331292321,45.26729321948813,-2.9677552789821084
47,94.01599331292321,54.22426534787885,-6.0867747269123065
48,94.01599331292321,47.50794646617588,-6.087755278982113
49,94.01599331292321,42.029740400519046,-6.890609120147166
