generation,max_fitness,mean_fitness,min_fitness
0,87.62951600496184,-0.16115885329637566,-6.418364935936212
1,91.52482618476617,-0.10936212912011342,-6.483107351457199
2,91.52482618476617,-0.10936212912011252,-6.483107351457199
3,91.52482618476617,-0.10936212912011252,-6.483107351457199
4,91.52482618476617,-0.10936212912011252,-6.483107351457199
5,91.52482618476617,-0.10936212912011252,-6.483107351457199
6,91.52482618476617,-0.10936212912011252,-6.483107351457199
7,91.52482618476617,-0.10936212912011252,-6.483107351457199
8,91.52482618476617,-0.10936212912011252,-6.483107351457199
9,91.52482618476617,-0.10936212912011252,-6.483107351457199
10,91.52482618476617,-0.10936212912011252,-6.483107351457199
11,91.52482618476617,-0.10936212912011252,-6.483107351457199
12,91.52482618476617,-0.10936212912011252,-6.483107351457199
13,91.52482618476617,-0.10936212912011252,-6.483107351457199
14,91.52482618476617,-0.10936212912011252,-6.483107351457199
15,91.52482618476617,-0.10936212912011252,-6.483107351457199
16,91.52482618476617,2.7506914470309325,-6.483107351457199
17,92.60150296873417,31.57303032114331,-6.559615237493242
18,92.87212383121042,47.18094835195948,-6.416732282512326
19,92.87212383121042,39.916569185285084,-6.304448802421981
20,92.87212383121042,47.96994025898497,-6.418364935936212
21,93.20278772623588,41.09958887811484,-5.921578419643816
22,93.20278772623588,51.06196947128234,-6.418364935936212
23,93.20278772623588,46.560838784813335,-6.405228458030842
24,93.20278772623588,61.975735101723494,-6.302618975744905
25,93.20278772623588,57.14531642231353,-6.561030665896573
26,93.20278772623588,53.24217598985179,-6.410174881966167
27,93.40956741322127,46.11801614408404,-6.0112671744041615
28,93.40956741322127,50.18199599749348,-6.408528791059498
29,93.40956741322127,59.82993631316188,-6.400257445308821
30,93.40956741322127,62.023721881210875,-6.415096959171596
31,93.40956741322127,59.699882853315216,-6.434546518787453
32,93.40956741322127,55.78317110581162,-6.405228458030842
33,93.40956741322127,60.203504905272304,-5.849324779946859
34,93.40956741322127,53.87595105273336,-6.169610732491456
35,93.40956741322127,63.3244406667033,-5.988961416889864
36,93.40956741322127,64.5092158083539,-6.413458957167357
37,93.40956741322127,55.75773149143885,-5.902633333401366
38,93.40956741322127,57.13874035765144,-6.0112671744041615
39,93.40956741322127,70.98329980582949,-6.300785794663244
40,93.40956741322127,68.04444030992518,-6.302618975744905
41,93.40956741322127,57.66741990182919,-6.395261598115449
42,93.40956741322127,66.52256913060856,-6.395261598115449
43,93.40956741322127,68.49075617115787,-6.434546518787453
44,93.40956741322127,64.16976914927807,-6.302618975744905
45,93.40956741322127,63.72943287483271,-6.398594934535208
46,93.40956741322127,67.70518932391886,-6.163314804034641
47,93.40956741322127,59.97325505984314,-6.418364935936212
48,93.40956741322127,61.769539468416106,-6.306275286948016
49,93.40956741322127,63.9439033410375,-6.396929655216146
