generation,max_fitness,mean_fitness,min_fitness
0,88.78027017401381,2.7972728641621543,-6.385194398997726
1,91.67477154196916,5.562543432797123,-6.904750769961838
2,91.67477154196916,5.562543432797123,-6.904750769961838
3,91.67477154196916,5.562543432797123,-6.904750769961838
4,91.67477154196916,5.562543432797123,-6.904750769961838
5,91.67477154196916,5.562543432797123,-6.904750769961838
6,91.67477154196916,5.562543432797123,-6.904750769961838
7,91.67477154196916,5.562543432797123,-6.904750769961838
8,91.67477154196916,5.562543432797123,-6.904750769961838
9,91.67477154196916,5.562543432797123,-6.904750769961838
10,91.67477154196916,5.562543432797123,-6.904750769961838
11,91.67477154196916,5.562543432797123,-6.904750769961838
12,91.67477154196916,5.562543432797123,-6.904750769961838
13,91.67477154196916,5.562543432797123,-6.904750769961838
14,91.67477154196916,5.562543432797123,-6.904750769961838
15,91.67477154196916,5.562543432797123,-6.904750769961838
16,91.67477154196916,5.218751792078657,-6.904750769961838
17,92.61766574803521,11.254432687668677,-6.8966943316227125
18,92.75092827018351,35.121436460131584,-6.723832440821209
19,92.75092827018351,31.040577853239697,-6.543911845564792
20,92.75092827018351,31.666569224548713,-6.655440350367647
21,94.07051384715858,39.85031616052713,-2.9677552789821084
22,94.07051384715858,44.07823054305179,-6.1779441140506
23,94.07051384715858,52.12805065392713,-5.783825182329737
24,94.07051384715858,40.55709665808436,-6.8679744089702925
25,94.07051384715858,55.71612629608029,-3.207755278982109
26,94.08704314910979,53.23667661943129,-2.9677552789821084
27,94.12670840550223,52.51373271200905,-6.1779441140506
28,94.12670840550223,44.157058121098046,-6.646390514847729
29,94.12670840550223,46.89543762436639,-6.8679744089702925
30,94.12670840550223,53.84501146140831,-6.150602768446279
31,94.12670840550223,48.37782678740284,-6.147755278982114
32,94.12670840550223,60.89427155934377,-5.847755278982113
33,94.12670840550223,61.64164308556275,-6.7464121285733745
34,94.12670840550223,55.19432762895909,-6.236369590203704
35,94.12670840550223,65.09254812250745,-6.828712071641684
36,94.12670840550223,64.16493571565351,-6.150602768446279
37,94.12670840550223,52.51160796161476,-6.12029741895095
38,94.12670840550223,62.9611079745231,-6.171700597410915
39,94.12670840550223,60.48095579604472,-6.342121418721152
40,94.12670840550223,54.16746979960446,-3.8677552789821106
41,94.12670840550223,58.75124621345363,-2.9677552789821084
42,94.12670840550223,57.7874140676165,-3.4477552789821093
43,94.12670840550223,43.800255084588606,-6.6277552789821135
44,94.12670840550223,51.74883430060843,-6.447755278982114
45,94.12670840550223,62.49515017747346,-6.882437470997847
46,94.12670840550223,57.25509179998592,-6.785587645007929
47,94.12670840550223,55.234008932577495,-6.327936783729195
48,94.12670840550223,53.74705461503848,-6.842683282238422
49,94.12670840550223,50.09624427718579,-6.028278520230698
