generation,max_fitness,mean_fitness,min_fitness
0,92.83946500072773,2.2997842357035627,-6.637258031284457
1,93.52700044143626,5.571728497016794,-6.697034247666484
2,93.52700044143626,5.571728497016793,-6.697034247666484
3,93.52700044143626,5.571728497016793,-6.697034247666484
4,93.52700044143626,5.571728497016793,-6.697034247666484
5,93.52700044143626,5.571728497016793,-6.697034247666484
6,93.52700044143626,5.571728497016793,-6.697034247666484
7,93.52700044143626,5.571728497016793,-6.697034247666484
8,93.52700044143626,5.571728497016793,-6.697034247666484
9,93.52700044143626,5.571728497016793,-6.697034247666484
10,93.52700044143626,5.571728497016793,-6.697034247666484
11,93.52700044143626,5.571728497016793,-6.697034247666484
12,93.52700044143626,5.571728497016793,-6.697034247666484
13,93.52700044143626,5.571728497016793,-6.697034247666484
14,93.52700044143626,5.571728497016793,-6.697034247666484
15,93.52700044143626,5.571728497016793,-6.697034247666484
16,93.52700044143626,9.01207868673061,-6.697034247666484
17,93.52700044143626,37.486730872271814,-4.707755278982113
18,93.52700044143626,51.05084089465243,-6.387755278982113
19,93.52700044143626,54.95749788973357,-6.253828811575473
20,93.52700044143626,50.61315458254519,-6.0867747269123065
21,93.52700044143626,52.43322530473383,-6.253828811575473
22,94.04355803717006,54.14859624026462,-6.0867747269123065
23,94.04355803717006,57.759726606584145,-2.9677552789821084
24,94.04355803717006,53.805183450819634,-6.118097198041348
25,94.04355803717006,46.89579848061784,-6.218600119691729
26,94.04355803717006,60.48033071442549,-6.171700597410915
27,94.04355803717006,66.21683706384226,-6.842683282238422
28,94.04355803717006,42.482366261459454,-6.870053411798126
29,94.04355803717006,35.570948348915174,-6.6277552789821135
30,94.04355803717006,47.872383735736,-6.874198495453294
31,94.04355803717006,46.12626652768596,-6.555356891810665
32,94.04355803717006,38.07042886121882,-6.401917196727186
33,94.04355803717006,53.091867808044434,-6.567755278982113
34,94.04355803717006,51.21104940277341,-6.842683282238422
35,94.04355803717006,51.0710645637619,-6.255750041753367
36,94.07051384715858,61.59164370815382,-2.9677552789821084
37,94.07051384715858,63.23510696198326,-6.842683282238422
38,94.07051384715858,51.200706217978784,-6.169610732491456
39,94.07051384715858,51.667032807928315,-6.620073206530356
40,94.07051384715858,44.52707844932668,-6.352629396319567
41,94.07051384715858,44.63557377795455,-6.6240652277998935
42,94.07051384715858,42.29212499737443,-6.366470447731438
43,94.07051384715858,49.76779073036493,-6.1675164908883415
44,94.07051384715858,48.41262522000979,-6.171700597410915
45,94.07051384715858,41.191855335089215,-6.255750041753367
46,94.07051384715858,51.15399163262976,-6.366470447731438
47,94.07051384715858,42.25737728186095,-6.762729506931879
48,94.07051384715858,36.964724025385415,-6.171700597410915
49,94.07051384715858,40.57861686743554,-6.255750041753367
