generation,max_fitness,mean_fitness,min_fitness
0,66.23167900420623,-1.468959051721822,-6.410174881966167
1,91.49061166337202,0.06683042552975599,-6.434546518787453
2,91.49061166337202,0.06683042552975667,-6.434546518787453
3,91.49061166337202,0.06683042552975667,-6.434546518787453
4,91.49061166337202,0.06683042552975667,-6.434546518787453
5,91.49061166337202,0.06683042552975667,-6.434546518787453
6,91.49061166337202,0.06683042552975667,-6.434546518787453
7,91.49061166337202,0.06683042552975667,-6.434546518787453
8,91.49061166337202,0.06683042552975667,-6.434546518787453
9,91.49061166337202,0.06683042552975667,-6.434546518787453
10,91.49061166337202,0.06683042552975667,-6.434546518787453
11,91.49061166337202,0.06683042552975667,-6.434546518787453
12,91.49061166337202,0.06683042552975667,-6.434546518787453
13,91.49061166337202,0.06683042552975667,-6.434546518787453
14,91.49061166337202,0.06683042552975667,-6.434546518787453
15,91.49061166337202,0.06683042552975667,-6.434546518787453
16,91.49061166337202,3.7972765016885655,-6.411818267709897
17,91.49061166337202,17.868838575790754,-5.924255797414532
18,93.33703951986405,40.74382950193789,-5.902633333401366
19,93.33703951986405,39.00810924288748,-5.929589143389895
20,93.33703951986405,37.20688671433545,-5.908082938168931
21,93.33703951986405,33.912753876217586,-5.926926025970411
22,93.33703951986405,39.311818358604164,-6.434546518787453
23,93.33703951986405,38.31809932615497,-6.398594934535208
24,93.33703951986405,33.058540804496396,-5.8944028342648505
25,93.33703951986405,32.12552596269979,-6.419994928147142
26,93.33703951986405,40.77931190172236,-6.418364935936212
27,93.33703951986405,36.687641835528375,-6.434546518787453
28,93.33703951986405,33.803296806342,-6.434546518787453
29,93.33703951986405,38.64523250819806,-6.434546518787453
30,93.33703951986405,29.270236025540495,-6.434546518787453
31,93.33703951986405,43.87420360502574,-6.434546518787453
32,93.33703951986405,28.475776998345538,-6.423246963533519
33,93.33703951986405,32.83061204204361,-6.431331081933479
34,93.33703951986405,36.847199733323066,-6.434546518787453
35,93.33703951986405,37.7267218559132,-6.434546518787453
36,93.33703951986405,28.664095540055474,-6.434546518787453
37,93.33703951986405,39.27314627904734,-6.429719478039138
38,93.33703951986405,39.16974197368101,-6.434546518787453
39,93.33703951986405,32.639148809214184,-6.434546518787453
40,93.33703951986405,37.540541039570876,-6.434546518787453
41,93.33703951986405,30.476442213446767,-6.418364935936212
42,93.33703951986405,29.805439435877002,-6.434546518787453
43,93.33703951986405,41.38753688280527,-6.434546518787453
44,93.33703951986405,36.45387198171184,-6.432940092739179
45,93.33703951986405,41.1956719667644,-6.434546518787453
46,93.33703951986405,39.077586899738584,-6.434546518787453
47,93.33703951986405,28.76354668893041,-6.434546518787453
48,93.33703951986405,38.892843349334015,-6.434546518787453
49,93.33703951986405,38.31336652761924,-6.434546518787453
