generation,max_fitness,mean_fitness,min_fitness
0,57.76355803717005,1.6430388239743718,-5.802118375377063
1,66.50283177470679,1.595278313623082,-6.075346031088684
2,66.50283177470679,1.5952783136230828,-6.075346031088684
3,66.50283177470679,1.5952783136230828,-6.075346031088684
4,66.50283177470679,1.5952783136230828,-6.075346031088684
5,66.50283177470679,1.5952783136230828,-6.075346031088684
6,66.50283177470679,1.5952783136230828,-6.075346031088684
7,66.50283177470679,1.5952783136230828,-6.075346031088684
8,66.50283177470679,1.5952783136230828,-6.075346031088684
9,66.50283177470679,1.5952783136230828,-6.075346031088684
10,66.50283177470679,1.5952783136230828,-6.075346031088684
11,66.50283177470679,1.5952783136230828,-6.075346031088684
12,66.50283177470679,1.5952783136230828,-6.075346031088684
13,66.50283177470679,1.5952783136230828,-6.075346031088684
14,66.50283177470679,1.5952783136230828,-6.075346031088684
15,66.50283177470679,1.5952783136230828,-6.075346031088684
16,66.50283177470679,2.047577618777013,-6.075346031088684
17,86.73282822853992,29.00047863356128,-6.068425588244111
18,87.69289246928255,41.03816695103494,-5.988961416889864
19,87.69289246928255,34.89529899842008,-6.040254711277414
20,87.69289246928255,39.23666948230564,-6.2166061010848646
21,87.69289246928255,39.35077590188642,-6.075346031088684
22,87.69289246928255,43.209323433705,-5.988961416889864
23,87.69289246928255,40.17357198919338,-6.028278520230698
24,88.11289246928256,36.80034306495427,-6.077642243349034
25,88.11289246928256,46.669138287269014,-5.988961416889864
26,88.11289246928256,43.83430632472258,-6.059123195581797
27,88.11289246928256,46.55019047798601,-6.040254711277414
28,88.11289246928256,48.29830729634913,-5.988961416889864
29,88.11289246928256,44.86469050471783,-6.037870919922137
30,88.11289246928256,45.12512737392431,-6.07073772800249
31,88.11289246928256,51.128343475889466,-5.746203190540153
32,88.11289246928256,47.335366900877034,-5.988961416889864
33,88.11289246928256,49.41414612930641,-6.023447592961033
34,88.11289246928256,46.02800024011657,-5.988961416889864
35,88.11289246928256,46.396916187296064,-6.013715156042802
36,88.11289246928256,50.692166493420025,-6.059123195581797
37,88.11289246928256,51.59711733172799,-6.07073772800249
38,88.11289246928256,47.23368633518989,-5.988961416889864
39,88.11289246928256,53.081643072003054,-5.988961416889864
40,88.11289246928256,45.2477037898277,-6.113682179832232
41,88.11289246928256,43.716230516979984,-5.988961416889864
42,88.11289246928256,41.58432619313689,-6.082218910376446
43,88.11289246928256,41.52306710664403,-6.021023349349527
44,88.11289246928256,42.63487499080211,-6.063785208687608
45,88.11289246928256,39.3924041250081,-6.037870919922137
46,88.11289246928256,45.15958551601657,-5.8522024797744745
47,88.11289246928256,30.876102525917677,-6.0473721790462776
48,88.11289246928256,40.74373664186653,-6.059123195581797
49,88.11289246928256,43.91160132096074,-5.988961416889864
