generation,max_fitness,mean_fitness,min_fitness
0,66.33011907701948,-1.8033447192136547,-6.018593214496234
1,66.33011907701948,-0.5328248611979913,-6.375024819828097
2,66.33011907701948,-0.5328248611979916,-6.375024819828097
3,66.33011907701948,-0.5328248611979916,-6.375024819828097
4,66.33011907701948,-0.5328248611979916,-6.375024819828097
5,66.33011907701948,-0.5328248611979916,-6.375024819828097
6,66.33011907701948,-0.5328248611979916,-6.375024819828097
7,66.33011907701948,-0.5328248611979916,-6.375024819828097
8,66.33011907701948,-0.5328248611979916,-6.375024819828097
9,66.33011907701948,-0.5328248611979916,-6.375024819828097
10,66.33011907701948,-0.5328248611979916,-6.375024819828097
11,66.33011907701948,-0.5328248611979916,-6.375024819828097
12,66.33011907701948,-0.5328248611979916,-6.375024819828097
13,66.33011907701948,-0.5328248611979916,-6.375024819828097
14,66.33011907701948,-0.5328248611979916,-6.375024819828097
15,66.33011907701948,-0.5328248611979916,-6.375024819828097
16,66.33011907701948,4.0245989305263095,-6.375024819828097
17,88.77289246928257,44.55490626000859,-5.988961416889864
18,89.01289246928256,53.618141243215334,-6.037870919922137
19,89.01289246928256,54.28425250032244,-6.19644412779452
20,89.25289246928256,40.165807799643126,-6.061456918928017
21,89.25289246928256,48.88665294025298,-6.082218910376446
22,89.25289246928256,45.87781334770027,-6.028278520230698
23,89.25289246928256,48.887727654471455,-6.0473721790462776
24,89.25289246928256,43.9270824433665,-6.049733455231958
25,89.25289246928256,43.287523085511204,-5.988961416889864
26,90.07946500072774,44.43779222054351,-6.192362489474872
27,90.07946500072774,38.3301194258967,-6.035481432524756
28,90.07946500072774,41.350257845618096,-6.059123195581797
29,90.07946500072774,47.04928404144829,-5.752572638825633
30,90.07946500072774,48.886509409764315,-5.780743515792329
31,90.07946500072774,45.41140693418986,-5.988961416889864
32,90.07946500072774,47.9255638509174,-6.042632833682381
33,90.07946500072774,43.35475223292416,-6.040254711277414
34,90.07946500072774,45.29622522562357,-6.19644412779452
35,90.07946500072774,46.62425348650406,-5.988961416889864
36,90.07946500072774,48.214419291844585,-6.063785208687608
37,90.07946500072774,54.81351283319909,-5.988961416889864
38,90.08389959779561,44.75010932851335,-6.021023349349527
39,90.08389959779561,39.59313350995962,-5.988961416889864
40,90.08389959779561,40.27030975048762,-6.030685260261263
41,90.08389959779561,37.4065158700779,-6.059123195581797
42,90.08389959779561,38.76163065510402,-6.068425588244111
43,90.08389959779561,43.36308288962556,-5.811140992976701
44,90.08389959779561,43.31877670517348,-6.091309882077698
45,90.08389959779561,32.3954014881725,-6.025865973825314
46,90.08389959779561,35.255285809056225,-5.988961416889864
47,90.08389959779561,43.88676842300385,-6.068425588244111
48,90.08389959779561,41.691830283729274,-5.988961416889864
49,90.08389959779561,32.18617116719022,-5.857933154483459
