generation,max_fitness,mean_fitness,min_fitness
0,89.9335319430667,0.77065843624601,-6.400257445308821
1,89.9335319430667,2.526540914097274,-6.429719478039138
2,89.9335319430667,2.526540914097274,-6.429719478039138
3,89.9335319430667,2.526540914097274,-6.429719478039138
4,89.9335319430667,2.526540914097274,-6.429719478039138
5,89.9335319430667,2.526540914097274,-6.429719478039138
6,89.9335319430667,2.526540914097274,-6.429719478039138
7,89.9335319430667,2.526540914097274,-6.429719478039138
8,89.9335319430667,2.526540914097274,-6.429719478039138
9,89.9335319430667,2.526540914097274,-6.429719478039138
10,89.9335319430667,2.526540914097274,-6.429719478039138
11,89.9335319430667,2.526540914097274,-6.429719478039138
12,89.9335319430667,2.526540914097274,-6.429719478039138
13,89.9335319430667,2.526540914097274,-6.429719478039138
14,89.9335319430667,2.526540914097274,-6.429719478039138
15,89.9335319430667,2.526540914097274,-6.429719478039138
16,89.9335319430667,3.777507344931558,-6.429719478039138
17,92.04704041507837,19.969491910286035,-6.400257445308821
18,92.04704041507837,37.55005219185352,-5.834810737062605
19,92.04704041507837,40.929720686639364,-6.419994928147142
20,92.04704041507837,44.960391785884774,-6.016157159698354
21,92.04704041507837,41.23720238353434,-6.008813185442595
22,92.04704041507837,35.59081108927613,-6.413458957167357
23,92.04704041507837,35.56862268261243,-6.413458957167357
24,92.04704041507837,38.938045335552644,-6.419994928147142
25,92.04704041507837,47.06366218223196,-6.411818267709897
26,92.05092391510478,38.48387146010849,-6.428105272684596
27,92.05092391510478,47.25388783051947,-6.439350371100098
28,92.05092391510478,36.94969363025279,-6.432940092739179
29,92.05092391510478,45.1817468891991,-6.434546518787453
30,92.05092391510478,36.28161790710709,-6.431331081933479
31,92.05092391510478,31.91513952233051,-6.432940092739179
32,92.05092391510478,42.73807243945527,-6.401917196727186
33,92.25092391510478,45.701390809575095,-6.16541785423142
34,92.25092391510478,36.97947883616072,-6.434546518787453
35,92.25092391510478,35.40254483384219,-6.429719478039138
36,92.25092391510478,37.41298910465425,-6.415096959171596
37,92.25092391510478,44.970955515522256,-5.796057750765372
38,92.25092391510478,49.99692641515999,-5.796057750765372
39,93.09669509194093,57.95760165487558,-5.8888779583328805
40,93.09669509194093,39.464156315802775,-6.434546518787453
41,93.40956741322127,55.0970212937451,-5.796057750765372
42,93.40956741322127,53.95945559528479,-6.434546518787453
43,93.40956741322127,53.6321085963645,-6.408528791059498
44,93.40956741322127,56.103359273673505,-5.796057750765372
45,93.40956741322127,48.11918310990817,-6.405228458030842
46,93.40956741322127,44.81026970662842,-5.796057750765372
47,93.40956741322127,54.205243491153844,-6.0063531596017325
48,93.40956741322127,48.936596671225885,-6.432940092739179
49,93.40956741322127,51.49581310088114,-5.945420608606575
